"Date","Open","High","Low","Close","Shares Traded","Turnover (Rs. Cr)"
"01-Jan-1998","     1078.95","     1084.50","     1074.15","     1081.20","       24612770","          789.56"
"02-Jan-1998","     1081.00","     1091.30","     1081.00","     1086.20","       25926181","          769.81"
"05-Jan-1998","     1086.60","     1102.15","     1086.60","     1091.65","       31888604","          988.04"
"06-Jan-1998","     1091.25","     1091.25","     1074.10","     1079.15","       33045893","         1155.84"
"07-Jan-1998","     1079.95","     1097.30","     1071.75","     1082.40","       41508588","         1188.30"
"08-Jan-1998","     1082.05","     1082.05","     1054.00","     1057.75","       45958757","         1407.79"
"09-Jan-1998","     1057.65","     1057.65","     1028.70","     1033.55","       52843179","         1749.22"
"12-Jan-1998","     1033.20","     1033.20","      992.50","      995.80","       43259966","         1310.42"
"13-Jan-1998","      995.70","     1016.80","      995.70","      999.10","       40447022","         1285.88"
"14-Jan-1998","      999.45","     1019.85","      990.75","      997.55","       41525934","         1415.62"
"15-Jan-1998","      997.50","     1001.30","      975.65","      989.65","       42791310","         1443.65"
"16-Jan-1998","      990.05","      999.80","      987.10","      997.80","       40375653","         1210.95"
"19-Jan-1998","      998.30","     1019.75","      992.05","     1017.25","       39086295","         1205.33"
"20-Jan-1998","     1017.25","     1029.65","     1008.80","     1011.45","       39470679","         1312.49"
"21-Jan-1998","     1011.60","     1017.75","     1003.90","     1012.40","       26656799","          901.50"
"22-Jan-1998","     1012.20","     1012.20","      990.85","      992.35","       30488773","          937.44"
"23-Jan-1998","      992.20","      992.45","      984.55","      986.80","       27240341","          911.37"
"27-Jan-1998","      986.90","      988.00","      959.40","      963.30","       30138633","          858.71"
"28-Jan-1998","      962.65","      969.70","      940.10","      944.80","       40291177","         1502.00"
"29-Jan-1998","      944.55","      944.55","      929.05","      941.35","       26130146","          884.65"
"30-Jan-1998","      941.40","      965.30","      941.40","      963.45","       30646177","          992.31"
"02-Feb-1998","      963.45","      978.05","      962.25","      976.60","       31334953","         1114.82"
"03-Feb-1998","      977.05","      979.55","      967.85","      975.25","       34725860","         1169.51"
"04-Feb-1998","      975.90","      988.40","      965.45","      967.95","       40627142","         1435.49"
"05-Feb-1998","      968.15","      980.45","      968.15","      976.10","       26136746","         1000.07"
"06-Feb-1998","      976.10","      981.20","      971.90","      977.65","       31127558","         1271.03"
"09-Feb-1998","      977.55","      980.75","      973.10","      976.10","       23994045","          842.35"
"10-Feb-1998","      976.10","      976.10","      962.00","      963.70","       24267152","          843.74"
"11-Feb-1998","      964.25","      971.75","      956.00","      958.90","       25113008","          837.96"
"12-Feb-1998","      959.05","      960.25","      949.65","      956.65","       23246335","          826.53"
"13-Feb-1998","      956.80","      978.15","      956.80","      974.55","       27984989","         1258.15"
"17-Feb-1998","      974.65","     1002.15","      974.65","      991.70","       30886246","         1286.22"
"18-Feb-1998","      992.15","      997.80","      984.00","      988.85","       29277427","         1229.15"
"19-Feb-1998","      988.95","     1001.10","      988.95","      997.55","       28310115","         1047.62"
"20-Feb-1998","      997.10","     1006.25","      991.85","      993.65","       24113544","          871.74"
"23-Feb-1998","      994.10","     1011.70","      994.10","     1009.60","       21602804","          799.99"
"24-Feb-1998","     1009.50","     1017.55","     1007.40","     1014.10","       29755502","         1039.20"
"25-Feb-1998","     1014.10","     1037.15","     1014.10","     1036.05","       31610338","         1024.68"
"26-Feb-1998","     1036.30","     1048.55","     1032.40","     1045.80","       29641061","         1000.43"
"27-Feb-1998","     1045.85","     1064.15","     1045.75","     1060.75","       44476621","         1673.18"
"02-Mar-1998","     1060.90","     1100.80","     1060.90","     1098.20","       49449866","         1853.73"
"03-Mar-1998","     1099.25","     1101.95","     1046.75","     1063.50","       48973897","         2116.29"
"04-Mar-1998","     1062.70","     1094.45","     1062.70","     1092.35","       39831675","         1402.76"
"05-Mar-1998","     1091.95","     1098.90","     1079.95","     1083.35","       30725846","         1038.68"
"06-Mar-1998","     1083.30","     1086.00","     1073.25","     1081.45","       29667576","         1023.12"
"09-Mar-1998","     1081.95","     1100.40","     1081.95","     1099.50","       46023985","         1438.48"
"10-Mar-1998","     1099.35","     1102.85","     1082.70","     1086.05","       43622829","         1389.14"
"11-Mar-1998","     1086.65","     1102.60","     1074.55","     1083.00","       44413657","         1548.56"
"12-Mar-1998","     1083.35","     1083.95","     1072.40","     1077.50","       37960039","         1441.86"
"16-Mar-1998","     1077.75","     1102.60","     1077.75","     1090.45","       35100491","         1111.97"
"17-Mar-1998","     1090.25","     1090.25","     1072.70","     1083.30","       36056865","         1272.88"
"18-Mar-1998","     1083.85","     1108.20","     1083.85","     1103.35","       34696088","         1134.86"
"19-Mar-1998","     1103.80","     1113.45","     1099.80","     1105.80","       35312195","         1268.77"
"20-Mar-1998","     1105.50","     1112.40","     1097.75","     1109.60","       36374278","         1049.24"
"23-Mar-1998","     1110.10","     1124.80","     1110.10","     1124.10","        9184339","          364.59"
"24-Mar-1998","     1124.25","     1137.80","     1117.35","     1120.85","       45069481","         1380.20"
"25-Mar-1998","     1121.45","     1149.35","     1121.45","     1146.95","       41321430","         1170.69"
"26-Mar-1998","     1147.65","     1156.70","     1127.30","     1129.50","       40291506","         1255.98"
"27-Mar-1998","     1129.50","     1142.10","     1121.20","     1140.35","       35105522","         1085.74"
"30-Mar-1998","     1140.60","     1146.65","     1122.95","     1124.85","       33082417","         1062.28"
"31-Mar-1998","     1124.75","     1127.50","     1111.85","     1116.90","       42702085","         1385.09"
"01-Apr-1998","     1117.15","     1151.00","     1117.15","     1150.10","       37872513","         1537.37"
"02-Apr-1998","     1150.40","     1169.55","     1150.40","     1157.40","       42312753","         1640.71"
"03-Apr-1998","     1157.90","     1174.55","     1157.30","     1173.45","       42063686","         1634.67"
"06-Apr-1998","     1173.55","     1191.55","     1173.55","     1187.10","       43162955","         1441.74"
"07-Apr-1998","     1187.35","     1199.55","     1184.00","     1187.80","       49887166","         1697.20"
"09-Apr-1998","     1189.40","     1224.25","     1189.40","     1209.60","       56380041","         1849.40"
"10-Apr-1998","     1209.75","     1209.90","     1189.45","     1192.40","       40176435","         1330.31"
"13-Apr-1998","     1191.65","     1191.65","     1156.85","     1159.45","       44464137","         1409.81"
"15-Apr-1998","     1159.55","     1210.60","     1159.55","     1206.30","       41792672","         1195.13"
"16-Apr-1998","     1206.35","     1215.05","     1194.50","     1197.05","       33007047","         1018.09"
"17-Apr-1998","     1197.05","     1211.80","     1189.75","     1210.00","       36499816","         1237.60"
"20-Apr-1998","     1210.05","     1222.55","     1202.20","     1207.15","       32873552","         1071.24"
"21-Apr-1998","     1207.20","     1218.95","     1207.20","     1212.75","       35666930","         1265.19"
"22-Apr-1998","     1212.95","     1247.15","     1208.00","     1210.80","       42633006","         1302.56"
"23-Apr-1998","     1210.25","     1211.30","     1179.75","     1182.10","       33216627","          963.30"
"24-Apr-1998","     1182.15","     1183.75","     1144.85","     1173.80","       39934567","         1222.79"
"27-Apr-1998","     1173.85","     1180.20","     1161.20","     1164.35","       32955550","          814.17"
"28-Apr-1998","     1164.10","     1164.30","     1144.55","     1146.80","       37419354","         1076.53"
"29-Apr-1998","     1151.30","     1178.05","     1147.00","     1151.10","       32232034","          906.66"
"30-Apr-1998","     1151.40","     1161.00","     1137.80","     1159.35","       27870055","          958.43"
"04-May-1998","     1159.80","     1185.75","     1159.80","     1185.15","       27338172","         1043.98"
"05-May-1998","     1185.20","     1191.25","     1177.30","     1188.10","       27777352","          943.31"
"06-May-1998","     1188.00","     1196.70","     1169.15","     1172.45","       28952167","          963.06"
"08-May-1998","     1172.10","     1172.20","     1157.30","     1161.55","       26988137","          882.25"
"11-May-1998","     1162.20","     1162.95","     1156.45","     1160.30","       18256046","          600.70"
"12-May-1998","     1160.15","     1160.15","     1100.10","     1132.25","       41825740","         1397.05"
"13-May-1998","     1132.10","     1132.10","     1091.25","     1094.10","       37018863","         1136.14"
"14-May-1998","     1094.05","     1121.75","     1081.60","     1118.65","       45348934","         1578.03"
"15-May-1998","     1119.15","     1130.40","     1104.20","     1110.10","       35340289","         1303.54"
"18-May-1998","     1110.65","     1130.00","     1110.65","     1119.80","       23778153","          786.00"
"19-May-1998","     1119.80","     1125.15","     1116.20","     1121.75","       27339517","          958.27"
"20-May-1998","     1121.70","     1142.95","     1121.70","     1141.30","       28287639","          967.40"
"21-May-1998","     1141.65","     1146.35","     1120.35","     1126.15","       29495177","         1032.59"
"22-May-1998","     1126.10","     1131.25","     1118.50","     1126.55","       25801188","         1064.37"
"25-May-1998","     1125.90","     1127.00","     1111.20","     1122.95","       19983566","          685.15"
"26-May-1998","     1123.15","     1123.15","     1101.55","     1104.45","       25222790","          862.84"
"27-May-1998","     1104.05","     1107.20","     1089.00","     1090.95","       32874405","         1301.51"
"28-May-1998","     1090.50","     1097.00","     1073.30","     1075.55","       35192351","         1141.68"
"29-May-1998","     1075.35","     1077.15","     1037.95","     1063.15","       48698066","         1418.23"
"01-Jun-1998","     1064.10","     1100.00","     1049.40","     1053.75","       52124177","         1390.99"
"02-Jun-1998","     1053.40","     1053.65","     1016.25","     1019.60","       54407354","         1436.96"
"03-Jun-1998","     1019.35","     1037.30","     1009.95","     1033.90","       46089930","         1186.38"
"04-Jun-1998","     1034.10","     1044.40","     1023.35","     1027.00","       32703700","          875.50"
